Provincia_Navegacion,Localidad_Navegacion_URL,Provincia_Tabla,Localidad_Tabla,CP_Tabla
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela Ee Uu,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela Fortunata Garcia,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela Miguel Azcuenaga,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela Miguel Cervantes,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela Ramon Carrillo,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Estacion Experimental Agricola,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Estacion Superior Agricola,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Granja Modelo,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,La Aguadita,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,La Aguadita,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,La Cienaga,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,La Puerta,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Las Salinas,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Las Talitas,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Las Trancas Tranquitas,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Leo Huasi,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Los Hilos,4101
Tucumán,Escuela Monte Grande,Tucumán,Agua Azul,4132
Tucumán,Escuela Monte Grande,Tucumán,Agua Blanca,4132
Tucumán,Escuela Monte Grande,Tucumán,Arroyo de la Cruz,4132
Tucumán,Escuela Monte Grande,Tucumán,Barrancas Coloradas,4132
Tucumán,Escuela Monte Grande,Tucumán,Buen Retiro,4132
Tucumán,Escuela Monte Grande,Tucumán,Carrichango,4132
Tucumán,Escuela Monte Grande,Tucumán,Colonia Acevedo,4132
Tucumán,Escuela Monte Grande,Tucumán,Colonia Bascary,4132
Tucumán,Escuela Monte Grande,Tucumán,Colonia Pacara,4132
Tucumán,Escuela Monte Grande,Tucumán,Colonia Santa Clara,4132
Tucumán,Escuela Monte Grande,Tucumán,Colonia Santa Lucia,4132
Tucumán,Escuela Monte Grande,Tucumán,Colonia Santa Rita,4132
Tucumán,Escuela Monte Grande,Tucumán,El Cruce,4132
Tucumán,Escuela Monte Grande,Tucumán,El Matadero,4132
Tucumán,Escuela Monte Grande,Tucumán,El Tropezon,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 100,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 124,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 154,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 160,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 197,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 200,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 206,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 257,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 261,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 298,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 321,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 356,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 373,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 63,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela 88,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela Congresales Tucumanos,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela Guillermina Moreira,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela Monte Grande,4132
Tucumán,Escuela Monte Grande,Tucumán,Escuela Velez Sarsfield,4132
Tucumán,Escuela Monte Grande,Tucumán,Esquina Norte,4132
Tucumán,Escuela Monte Grande,Tucumán,Famailla,4132
Tucumán,Escuela Monte Grande,Tucumán,Finca Pereyra,4132
Tucumán,Escuela Monte Grande,Tucumán,Finca San Luis,4132
Tucumán,Escuela Monte Grande,Tucumán,Ingenio la Fronterita,4132
Tucumán,Escuela Monte Grande,Tucumán,Invernada,4132
Tucumán,Escuela Monte Grande,Tucumán,Kilometro 102,4132
Tucumán,Escuela Monte Grande,Tucumán,Kilometro 108,4132
Tucumán,Escuela Monte Grande,Tucumán,La Banderita,4132
Tucumán,Escuela Monte Grande,Tucumán,La Fronterita,4132
Tucumán,Escuela Monte Grande,Tucumán,La Pinta y la Cuarenta,4132
Tucumán,Escuela Monte Grande,Tucumán,Las Banderitas,4132
Tucumán,Escuela Monte Grande,Tucumán,Las Mesadas,4132
Tucumán,Escuela Monte Grande,Tucumán,Las Ratas,4132
Tucumán,Escuela Monte Grande,Tucumán,Las Tres Flores,4132
Tucumán,Escuela Monte Grande,Tucumán,Laureles,4132
Tucumán,Escuela N Vergara,Tucumán,Abra Rica,4178
Tucumán,Escuela N Vergara,Tucumán,Aguadita,4178
Tucumán,Escuela N Vergara,Tucumán,Alabama Nueva,4178
Tucumán,Escuela N Vergara,Tucumán,Alderetes,4178
Tucumán,Escuela N Vergara,Tucumán,Alto las Lechuzas,4178
Tucumán,Escuela N Vergara,Tucumán,Andres Ferreyra,4178
Tucumán,Escuela N Vergara,Tucumán,Araoz,4178
Tucumán,Escuela N Vergara,Tucumán,Arbol Solo,4178
Tucumán,Escuela N Vergara,Tucumán,Bello Horizonte,4178
Tucumán,Escuela N Vergara,Tucumán,Blanco Pozo,4178
Tucumán,Escuela N Vergara,Tucumán,Boca del Tigre,4178
Tucumán,Escuela N Vergara,Tucumán,Bracho Viejo,4178
Tucumán,Escuela N Vergara,Tucumán,Cachi Yaco,4178
Tucumán,Escuela N Vergara,Tucumán,Campo el Luisito,4178
Tucumán,Escuela N Vergara,Tucumán,Campo el Mollar,4178
Tucumán,Escuela N Vergara,Tucumán,Campo la Flor,4178
Tucumán,Escuela N Vergara,Tucumán,Cañada de Viclos,4178
Tucumán,Escuela N Vergara,Tucumán,Casa Rosada,4178
Tucumán,Escuela N Vergara,Tucumán,Cejas de Beñachillos,4178
Tucumán,Escuela N Vergara,Tucumán,Cerco Cuatro,4178
Tucumán,Escuela N Vergara,Tucumán,Cevil Pozo,4178
Tucumán,Escuela N Vergara,Tucumán,Cohigac,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia 4,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia 4 de Colombres,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia el Puesto,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia el Tarco,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia la Bonaria,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia la Ortiz,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia la Roca,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia Mercedes,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia Mistol,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia Monteros,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia San Luis,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia San Miguel,4178
Tucumán,Escuela N Vergara,Tucumán,Colonia Santa Rita,4178
Tucumán,Escuela N Vergara,Tucumán,Cruz Alta,4178
Tucumán,Escuela N Vergara,Tucumán,Cruz del Norte Estacion Fcgm,4178
Tucumán,Escuela N Vergara,Tucumán,El Bagual,4178
Tucumán,Escuela N Vergara,Santiago del Estero,El Bagual,4178
Tucumán,Escuela N Vergara,Tucumán,El Cardenal,4178
Tucumán,Escuela N Vergara,Tucumán,El Carmen Puente Alto,4178
Tucumán,Escuela N Vergara,Tucumán,El Cevilar,4178
Tucumán,Escuela N Vergara,Tucumán,El Corte,4178
Tucumán,Escuela N Vergara,Tucumán,El Cruce,4178
Tucumán,Escuela N Vergara,Tucumán,El Cuadro,4178
Tucumán,Escuela N Vergara,Tucumán,El Guayacan,4178
Tucumán,Escuela N Vergara,Tucumán,El Melon,4178
Tucumán,Escuela N Vergara,Tucumán,El Mojon,4178
Tucumán,Escuela N Vergara,Santiago del Estero,El Pacara,4178
Tucumán,Escuela N Vergara,Tucumán,El Pajal,4178
Tucumán,Escuela Olegario Andrade,Tucumán,Batiruana,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Boca de la Quebrada,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Cajas Viejas,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Casa Vieja,4162
Tucumán,Escuela Olegario Andrade,Tucumán,El Colcolar,4162
Tucumán,Escuela Olegario Andrade,Tucumán,El Duraznito,4162
Tucumán,Escuela Olegario Andrade,Tucumán,El Jardin,4162
Tucumán,Escuela Olegario Andrade,Tucumán,El Pila,4162
Tucumán,Escuela Olegario Andrade,Tucumán,El Porvenir,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 125,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 159,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 188,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 24,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 244,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 25,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 282,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 294,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 355,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 363,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 73,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela 89,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela Joaquin V Gonzalez,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela Mario Bravo,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela Olegario Andrade,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Escuela Pedro Medrano,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Huacra,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Huasa Pampa Sur,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Kilometro 1402,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Kilometro 1412,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Kilometro 1438,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Kilometro 19,4162
Tucumán,Escuela Olegario Andrade,Tucumán,La Cocha,4162
Tucumán,Escuela Olegario Andrade,Tucumán,La Huerta,4162
Tucumán,Escuela Olegario Andrade,Tucumán,La Salvacion,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Las Cejas,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Los Mistoles,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Los Pizarro,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Mistol,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Monte Grande,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Monte Redomon,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Monte Redondo,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Ponzacon,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Potrerillos,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Pozo Cavado,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Puesto los Robles,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Retiro,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Ruta Nacional 38,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Ruta Nacional 64,4162
Tucumán,Escuela Olegario Andrade,Tucumán,Ruta Provincial 334,4162
Tucumán,Escuela Olegario Andrade,Tucumán,San Ignacio,4162
Tucumán,Escuela Otilde de Toro,Tucumán,Abra del Tafi,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Anca Juli,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Anfana,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Calimayo,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Camino del Peru,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Campo Herrera,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Campo Redondo,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Cevil Redondo,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Chasquivil,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Colonia Felipe,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Colonia los Chasales,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Colonia Tacapunco,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Cuatro Sauces,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Curva de los Vegas,4105
Tucumán,Escuela Otilde de Toro,Tucumán,El Catorce,4105
Tucumán,Escuela Otilde de Toro,Tucumán,El Ceibal,4105
Tucumán,Escuela Otilde de Toro,Tucumán,El Duraznillo,4105
Tucumán,Escuela Otilde de Toro,Tucumán,El Manantial,4105
Tucumán,Escuela Otilde de Toro,Tucumán,El Nogalito,4105
Tucumán,Escuela Otilde de Toro,Tucumán,El Siambon,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Escuela,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Escuela 113,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Escuela 311,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Escuela Antonio Medina,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Escuela Granaderos de San Mart,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Escuela Otilde de Toro,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Fagsa,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Finca Tina,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Hitachi,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Horco Molle,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Hoyada,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Kilometro 792,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Kilometro 808,4105
Tucumán,Escuela Otilde de Toro,Tucumán,La Banda,4105
Tucumán,Escuela Otilde de Toro,Tucumán,La Bomba,4105
Tucumán,Escuela Otilde de Toro,Tucumán,La Cavera,4105
Tucumán,Escuela Otilde de Toro,Tucumán,La Hoyada,4105
Tucumán,Escuela Otilde de Toro,Tucumán,La Sala,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Las Juntas,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Las Talas,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Las Tipas,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Lomas de Imbaud,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Aguirre,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Alamos,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Alcaraces,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Bulacio,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Chamicos,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Planchones,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Los Vazquez,4105
Tucumán,Escuela Otilde de Toro,Tucumán,Manantial de Ovanta,4105
Tucumán,Escuela P de Mendoza,Tucumán,Agua Blanca,4168
Tucumán,Escuela P de Mendoza,Tucumán,Agua Dulce,4168
Tucumán,Escuela P de Mendoza,Tucumán,Agua Salada,4168
Tucumán,Escuela P de Mendoza,Tucumán,Amaicha del Llano,4168
Tucumán,Escuela P de Mendoza,Tucumán,Anegados,4168
Tucumán,Escuela P de Mendoza,Tucumán,Bella Vista,4168
Tucumán,Escuela P de Mendoza,Tucumán,Buena Vista Oeste,4168
Tucumán,Escuela P de Mendoza,Tucumán,Cachi Huasi,4168
Tucumán,Escuela P de Mendoza,Tucumán,Cachiyaco,4168
Tucumán,Escuela P de Mendoza,Tucumán,Camas Amontonadas,4168
Tucumán,Escuela P de Mendoza,Tucumán,Campana,4168
Tucumán,Escuela P de Mendoza,Tucumán,Campo Azul,4168
Tucumán,Escuela P de Mendoza,Tucumán,Campo Redondo,4168
Tucumán,Escuela P de Mendoza,Tucumán,Cañada el Arenal,4168
Tucumán,Escuela P de Mendoza,Tucumán,Candelillal,4168
Tucumán,Escuela P de Mendoza,Tucumán,Carancho Pozo,4168
Tucumán,Escuela P de Mendoza,Tucumán,Cevilarcito,4168
Tucumán,Escuela P de Mendoza,Tucumán,Chañar Muya,4168
Tucumán,Escuela P de Mendoza,Tucumán,Chañar Pozo,4168
Tucumán,Escuela P de Mendoza,Tucumán,Chañarito,4168
Tucumán,Escuela P de Mendoza,Tucumán,Colonia el Sunchal,4168
Tucumán,Escuela P de Mendoza,Tucumán,Colonia Sobrecasa,4168
Tucumán,Escuela P de Mendoza,Tucumán,El Aguilar,4168
Tucumán,Escuela P de Mendoza,Tucumán,El Atacat,4168
Tucumán,Escuela P de Mendoza,Tucumán,El Castoral,4168
Tucumán,Escuela P de Mendoza,Tucumán,El Ceibal,4168
Tucumán,Escuela P de Mendoza,Tucumán,El Moyar,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 1,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 1 Junta,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 102,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 103,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 104,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 105,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 11,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 114,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 122,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 132,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 145,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 146,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 147,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 153,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 156,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 157,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 174,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 175,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 185,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 192,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 194,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 195,4168
Tucumán,Escuela P de Mendoza,Tucumán,Escuela 207,4168
Tucumán,Escuela Pedro Araoz,Tucumán,Anta Chica,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,Arenales,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,Bobadal,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Ceja Pozo,4187
Tucumán,Escuela Pedro Araoz,Tucumán,El Arbolito,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,El Arenal,4187
Tucumán,Escuela Pedro Araoz,Tucumán,El Bachi,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,El Bobadal,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,El Cambiado,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,El Durazno,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,El Gramillar,4187
Tucumán,Escuela Pedro Araoz,Tucumán,El Palomar,4187
Tucumán,Escuela Pedro Araoz,Tucumán,El Puesto del Medio,4187
Tucumán,Escuela Pedro Araoz,Santiago del Estero,Ensenada,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 112,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 118,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 149,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 150,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 152,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 166,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 167,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 173,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 177,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 205,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 208,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 211,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 242,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 246,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 250,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 262,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 275,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 276,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 278,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 292,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 30,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 310,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 313,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 314,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 326,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 331,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 339,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 34,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 344,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 347,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 353,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 366,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 368,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 369,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 375,4187
Tucumán,Escuela Pedro Araoz,Tucumán,Escuela 386,4187
Tucumán,Escuela Pedro Echeverry,Tucumán,Agua Blanca,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Agua Dulce,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Agua Salada,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Amaicha del Llano,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Anegados,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Bella Vista,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Buena Vista Oeste,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Cachi Huasi,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Cachiyaco,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Camas Amontonadas,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Campana,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Campo Azul,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Campo Redondo,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Cañada el Arenal,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Candelillal,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Carancho Pozo,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Cevilarcito,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Chañar Muya,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Chañar Pozo,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Chañarito,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Colonia el Sunchal,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Colonia Sobrecasa,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,El Aguilar,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,El Atacat,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,El Castoral,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,El Ceibal,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,El Moyar,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 1,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 1 Junta,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 102,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 103,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 104,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 105,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 11,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 114,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 122,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 132,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 145,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 146,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 147,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 153,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 156,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 157,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 174,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 175,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 185,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 192,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 194,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 195,4168
Tucumán,Escuela Pedro Echeverry,Tucumán,Escuela 207,4168
Tucumán,Escuela Pedro Medrano,Tucumán,Batiruana,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Boca de la Quebrada,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Cajas Viejas,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Casa Vieja,4162
Tucumán,Escuela Pedro Medrano,Tucumán,El Colcolar,4162
Tucumán,Escuela Pedro Medrano,Tucumán,El Duraznito,4162
Tucumán,Escuela Pedro Medrano,Tucumán,El Jardin,4162
Tucumán,Escuela Pedro Medrano,Tucumán,El Pila,4162
Tucumán,Escuela Pedro Medrano,Tucumán,El Porvenir,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Escuela 125,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Escuela 159,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Escuela 188,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Escuela 24,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Escuela 244,4162
Tucumán,Escuela Pedro Medrano,Tucumán,Escuela 25,4162
